StudentExplanation,Category_rect,QuestionText,MC_Answer
the one that looks like it has the most numbers in it is the largest,Misconception:Longer_is_bigger,Which number is the greatest?,
i think the longest number is always the largest one,Misconception:Longer_is_bigger,Which number is the greatest?,
the one with extra zeros must be bigger,Misconception:Longer_is_bigger,Which number is the greatest?,
looks like the number with more digits should be greater,Misconception:Longer_is_bigger,Which number is the greatest?,
the greater number has more places behind the decimal point,Misconception:Longer_is_bigger,Which number is the greatest?,
the one that goes into the thousandths place is bigger,Misconception:Longer_is_bigger,Which number is the greatest?,
i picked the longest looking one because it looks larger,Misconception:Longer_is_bigger,Which number is the greatest?,
i thought the number with 4 numbers in it must be bigger,Misconception:Longer_is_bigger,Which number is the greatest?,
if there are more columns after the dot then it’s greater,Misconception:Longer_is_bigger,Which number is the greatest?,
i think the one that doesn’t stop early with decimals is bigger,Misconception:Longer_is_bigger,Which number is the greatest?,
the biggest number is the one that looks more stretched out,Misconception:Longer_is_bigger,Which number is the greatest?,
more digits = larger number,Misconception:Longer_is_bigger,Which number is the greatest?,
the one that carries on with digits is bigger,Misconception:Longer_is_bigger,Which number is the greatest?,
i believe the one with the most place values is the greatest,Misconception:Longer_is_bigger,Which number is the greatest?,
the number with the extra digit is bigger than the rest,Misconception:Longer_is_bigger,Which number is the greatest?,
it has more zeros so it must be larger,Misconception:Longer_is_bigger,Which number is the greatest?,
i chose the one with the most figures in it,Misconception:Longer_is_bigger,Which number is the greatest?,
the one with 4 digits is greater than one with 3,Misconception:Longer_is_bigger,Which number is the greatest?,
"because the number doesn’t end quickly, it is greater",Misconception:Longer_is_bigger,Which number is the greatest?,
the one with more slots after the point makes it bigger,Misconception:Longer_is_bigger,Which number is the greatest?,
the number that looks longest is always the biggest,Misconception:Longer_is_bigger,Which number is the greatest?,
144 x 5 equals 720 so that has to be a pentagon.,Misconception:Interior,This is part of a regular polygon. How many sides does it have? [Image: A diagram showing an obtuse angle labelled 144 degrees],\( 5 \)
i picked 5 because when you multiply 144 by 5 it gives 720 which matches the sum for a shape with 5 sides.,Misconception:Interior,This is part of a regular polygon. How many sides does it have? [Image: A diagram showing an obtuse angle labelled 144 degrees],\( 5 \)
144 times 5 gives the full total so that must mean 5 sides.,Misconception:Interior,This is part of a regular polygon. How many sides does it have? [Image: A diagram showing an obtuse angle labelled 144 degrees],\( 5 \)
if you do 144 five times you get 720 and that is what a polygon with 5 sides adds to.,Misconception:Interior,This is part of a regular polygon. How many sides does it have? [Image: A diagram showing an obtuse angle labelled 144 degrees],\( 5 \)
"i thought of it like 144 degrees being one corner, and when you put 5 together you reach 720.",Misconception:Interior,This is part of a regular polygon. How many sides does it have? [Image: A diagram showing an obtuse angle labelled 144 degrees],\( 5 \)
"144 × 5 makes the interior sum of 720, so the polygon must be 5 sides.",Misconception:Interior,This is part of a regular polygon. How many sides does it have? [Image: A diagram showing an obtuse angle labelled 144 degrees],\( 5 \)
"i know 720 is for a pentagon, so i just checked 144 × 5 = 720.",Misconception:Interior,This is part of a regular polygon. How many sides does it have? [Image: A diagram showing an obtuse angle labelled 144 degrees],\( 5 \)
144 times by 5 equals the full angle measure so i knew it had 5 sides.,Misconception:Interior,This is part of a regular polygon. How many sides does it have? [Image: A diagram showing an obtuse angle labelled 144 degrees],\( 5 \)
the way i saw it was 144 + 144 + 144 + 144 + 144 = 720 so it must be 5.,Misconception:Interior,This is part of a regular polygon. How many sides does it have? [Image: A diagram showing an obtuse angle labelled 144 degrees],\( 5 \)
i just added 144 five times to reach the sum for the shape which is 720.,Misconception:Interior,This is part of a regular polygon. How many sides does it have? [Image: A diagram showing an obtuse angle labelled 144 degrees],\( 5 \)
144 × 5 equals 720 so it has to be 5 sides.,Misconception:Interior,This is part of a regular polygon. How many sides does it have? [Image: A diagram showing an obtuse angle labelled 144 degrees],\( 5 \)
because when i do 144 five times it gets to 720 and that’s a pentagon.,Misconception:Interior,This is part of a regular polygon. How many sides does it have? [Image: A diagram showing an obtuse angle labelled 144 degrees],\( 5 \)
144 added 5 times gives the whole total of 720 so the answer is 5.,Misconception:Interior,This is part of a regular polygon. How many sides does it have? [Image: A diagram showing an obtuse angle labelled 144 degrees],\( 5 \)
i knew that the sum for the polygon was 720 so 144 × 5 matches that.,Misconception:Interior,This is part of a regular polygon. How many sides does it have? [Image: A diagram showing an obtuse angle labelled 144 degrees],\( 5 \)
i worked it by repeating 144 until i reached 720 and it took 5.,Misconception:Interior,This is part of a regular polygon. How many sides does it have? [Image: A diagram showing an obtuse angle labelled 144 degrees],\( 5 \)
if each angle is 144 and you have 5 of them then it’s 720 so that’s right.,Misconception:Interior,This is part of a regular polygon. How many sides does it have? [Image: A diagram showing an obtuse angle labelled 144 degrees],\( 5 \)
i put 144 into 720 and saw it goes 5 times so that’s why it’s 5.,Misconception:Interior,This is part of a regular polygon. How many sides does it have? [Image: A diagram showing an obtuse angle labelled 144 degrees],\( 5 \)
you can tell because 720 is the sum of the angles and 144 × 5 makes that.,Misconception:Interior,This is part of a regular polygon. How many sides does it have? [Image: A diagram showing an obtuse angle labelled 144 degrees],\( 5 \)
"i counted how many 144s it takes to reach 720, it was 5.",Misconception:Interior,This is part of a regular polygon. How many sides does it have? [Image: A diagram showing an obtuse angle labelled 144 degrees],\( 5 \)
"i just multiplied 144 until it matched 720, and it worked with 5.",Misconception:Interior,This is part of a regular polygon. How many sides does it have? [Image: A diagram showing an obtuse angle labelled 144 degrees],\( 5 \)
"since 720 is the correct angle sum, and 144 fits into it 5 times, it’s 5.",Misconception:Interior,This is part of a regular polygon. How many sides does it have? [Image: A diagram showing an obtuse angle labelled 144 degrees],\( 5 \)
i used the fact that 144 × 5 = 720 and polygons have to match that.,Misconception:Interior,This is part of a regular polygon. How many sides does it have? [Image: A diagram showing an obtuse angle labelled 144 degrees],\( 5 \)
"i tried 144 with 4 sides but it didn’t work, then 5 sides made 720.",Misconception:Interior,This is part of a regular polygon. How many sides does it have? [Image: A diagram showing an obtuse angle labelled 144 degrees],\( 5 \)
"i added 144 over and over, after 5 times it was 720 so i picked 5.",Misconception:Interior,This is part of a regular polygon. How many sides does it have? [Image: A diagram showing an obtuse angle labelled 144 degrees],\( 5 \)
because a pentagon equals 720 and 144 times 5 equals that number.,Misconception:Interior,This is part of a regular polygon. How many sides does it have? [Image: A diagram showing an obtuse angle labelled 144 degrees],\( 5 \)
i saw 144 × 5 equals 720 so the number of sides is 5.,Misconception:Interior,This is part of a regular polygon. How many sides does it have? [Image: A diagram showing an obtuse angle labelled 144 degrees],\( 5 \)
the answer is 5 because 144 added together 5 times = 720 which is correct.,Misconception:Interior,This is part of a regular polygon. How many sides does it have? [Image: A diagram showing an obtuse angle labelled 144 degrees],\( 5 \)
720 is what i know for a 5 sided shape and 144 × 5 = 720 so it’s 5.,Misconception:Interior,This is part of a regular polygon. How many sides does it have? [Image: A diagram showing an obtuse angle labelled 144 degrees],\( 5 \)
"i matched 144 with 720 by doing it 5 times, so that’s 5 sides.",Misconception:Interior,This is part of a regular polygon. How many sides does it have? [Image: A diagram showing an obtuse angle labelled 144 degrees],\( 5 \)
"i know 144 is one angle, and 5 of them together make the whole polygon.",Misconception:Interior,This is part of a regular polygon. How many sides does it have? [Image: A diagram showing an obtuse angle labelled 144 degrees],\( 5 \)
144 goes into 720 exactly 5 times so it must be 5 sides.,Misconception:Interior,This is part of a regular polygon. How many sides does it have? [Image: A diagram showing an obtuse angle labelled 144 degrees],\( 5 \)
"i know the full sum is 720 so i just kept adding 144 until it matched, it took 5.",Misconception:Interior,This is part of a regular polygon. How many sides does it have? [Image: A diagram showing an obtuse angle labelled 144 degrees],\( 5 \)
i multiplied 144 by 5 and it came out 720 so i thought pentagon.,Misconception:Interior,This is part of a regular polygon. How many sides does it have? [Image: A diagram showing an obtuse angle labelled 144 degrees],\( 5 \)
i thought if each angle is 144 and there are 5 of them then that’s 720 total.,Misconception:Interior,This is part of a regular polygon. How many sides does it have? [Image: A diagram showing an obtuse angle labelled 144 degrees],\( 5 \)
because the shape with 5 sides makes 720 and 144 × 5 is 720.,Misconception:Interior,This is part of a regular polygon. How many sides does it have? [Image: A diagram showing an obtuse angle labelled 144 degrees],\( 5 \)
i tried multiplying 144 by different numbers and 5 worked to make 720.,Misconception:Interior,This is part of a regular polygon. How many sides does it have? [Image: A diagram showing an obtuse angle labelled 144 degrees],\( 5 \)
since 144 × 5 is 720 i knew it was 5.,Misconception:Interior,This is part of a regular polygon. How many sides does it have? [Image: A diagram showing an obtuse angle labelled 144 degrees],\( 5 \)
